Chromosome,Start,Stop,MANE,Version
chr17,38057692,38068634,ENST00000622206,2
chr17,38127950,38138868,ENST00000621587,2
chr17,38181658,38192555,ENST00000620215,3
chr17,38297167,38323211,ENST00000613675,5
chr17,38324570,38343956,ENST00000616987,5
chr17,38351843,38405593,ENST00000612932,6
chr17,38428463,38512385,ENST00000622683,5
chr17,38530030,38605952,ENST00000617146,5
chr17,38671702,38674957,ENST00000621654,2
chr17,38705272,38729795,ENST00000621332,5
chr17,38730340,38735605,ENST00000613478,2
chr17,38733897,38748336,ENST00000620225,5
chr17,38752740,38764225,ENST00000619426,5
chr17,38765690,38799556,ENST00000619039,5
chr17,38800440,38825321,ENST00000614790,5
chr17,38835085,38841438,ENST00000614158,2
chr17,38847859,38853721,ENST00000479035,7
chr17,38870057,38921770,ENST00000318008,11
chr17,38925613,38929381,ENST00000583195,3
chr17,38936431,38967403,ENST00000378079,3
chr17,39063312,39151637,ENST00000315392,9
chr17,39156893,39166161,ENST00000269586,12
chr17,39173452,39197669,ENST00000394303,8
chr17,39200282,39204732,ENST00000225430,9
chr17,39210540,39225945,ENST00000333461,6
chr17,39252662,39401626,ENST00000264658,11
chr17,39404284,39451263,ENST00000300651,11
chr17,39461485,39534544,ENST00000447079,6
chr17,39603767,39607920,ENST00000302584,5
chr17,39626951,39636624,ENST00000254079,9
chr17,39637143,39664201,ENST00000336308,10
chr17,39665348,39666554,ENST00000309889,3
chr17,39668452,39670475,ENST00000269582,3
chr17,39671121,39688057,ENST00000300658,9
chr17,39700063,39728658,ENST00000269571,10
chr17,39728509,39730532,ENST00000394231,8
chr17,39737937,39747285,ENST00000309156,9
chr17,39757717,39864312,ENST00000346872,8
chr17,39868201,39877896,ENST00000348931,9
chr17,39904594,39918635,ENST00000418519,6
chr17,39921042,39927601,ENST00000304046,7
chr17,39927731,39944999,ENST00000377924,6
chr17,39963003,39977768,ENST00000301659,9
chr17,39980806,39997959,ENST00000264639,9
chr17,40015439,40017813,ENST00000394149,8
chr17,40019103,40054408,ENST00000394128,7
chr17,40062964,40093002,ENST00000450525,7
chr17,40092792,40100589,ENST00000246672,4
chr17,40121970,40136917,ENST00000398532,9
chr17,40140536,40172171,ENST00000264645,12
chr17,40177469,40195650,ENST00000620260,6
chr17,40219303,40284136,ENST00000323571,9
chr17,40287878,40304657,ENST00000209728,9
chr17,40309179,40357643,ENST00000254066,10
chr17,40360651,40364737,ENST00000578689,2
chr17,40388524,40417896,ENST00000423485,6
chr17,40443449,40457725,ENST00000269593,5
chr17,40475833,40501623,ENST00000254051,11
chr17,40553768,40565472,ENST00000246657,2
chr17,40624961,40647818,ENST00000348513,12
chr17,40654664,40665177,ENST00000394052,5
chr17,40697990,40703752,ENST00000264651,3
chr17,40748020,40755331,ENST00000312150,5
chr17,40766237,40772201,ENST00000335552,5
chr17,40776807,40782550,ENST00000301656,4
chr17,40792195,40799959,ENST00000306658,8
chr17,40818116,40822614,ENST00000269576,6
chr17,40861302,40867223,ENST00000251643,5
chr17,40875888,40885242,ENST00000167588,4
chr17,40922699,40937646,ENST00000209718,8
chr17,40958416,40966948,ENST00000355612,7
chr17,40977714,40984326,ENST00000377755,9
chr17,40993429,40994164,ENST00000391586,3
chr17,40999192,40999906,ENST00000391587,3
chr17,41008520,41009128,ENST00000391588,3
chr17,41026025,41027208,ENST00000361883,6
chr17,41029350,41030195,ENST00000377747,5
chr17,41033883,41034874,ENST00000344363,7
chr17,41040540,41041450,ENST00000306271,5
chr17,41046540,41047316,ENST00000391419,3
chr17,41054497,41055230,ENST00000398477,1
chr17,41059239,41060114,ENST00000391418,3
chr17,41065115,41065879,ENST00000394015,3
chr17,41084149,41085144,ENST00000391417,6
chr17,41096980,41098142,ENST00000333822,5
chr17,41101501,41102209,ENST00000440582,1
chr17,41105388,41106488,ENST00000391415,2
chr17,41117180,41118373,ENST00000391413,4
chr17,41123090,41124182,ENST00000394014,2
chr17,41139432,41140544,ENST00000345847,5
chr17,41148923,41149825,ENST00000343246,6
chr17,41159648,41160748,ENST00000390661,5
chr17,41167230,41168221,ENST00000391356,4
chr17,41177445,41178221,ENST00000377726,3
chr17,41184099,41184911,ENST00000398472,2
chr17,41189886,41190639,ENST00000398470,1
chr17,41226647,41227652,ENST00000377721,3
chr17,41232448,41233454,ENST00000411528,4
chr17,41237998,41239004,ENST00000254072,7
chr17,41249686,41250653,ENST00000334109,3
chr17,41255383,41256364,ENST00000394008,1
chr17,41265377,41265860,ENST00000391355,2
chr17,41275697,41276207,ENST00000391354,2
chr17,41301825,41302851,ENST00000391353,1
chr17,41307699,41309309,ENST00000391352,2
chr17,41314911,41315710,ENST00000334202,5
chr17,41346091,41350828,ENST00000007735,4
chr17,41363497,41369813,ENST00000251646,8
chr17,41377668,41382306,ENST00000394001,3
chr17,41393720,41397608,ENST00000251645,3
chr17,41420546,41424585,ENST00000225550,4
chr17,41436153,41440983,ENST00000246646,4
chr17,41459512,41467386,ENST00000225899,4
chr17,41476709,41481151,ENST00000246639,7
chr17,41486135,41489910,ENST00000328119,11
chr17,41500980,41505612,ENST00000246635,8
chr17,41513744,41518890,ENST00000254043,8
chr17,41523616,41528308,ENST00000361566,7
chr17,41565835,41572059,ENST00000246662,9
chr17,41582278,41586895,ENST00000167586,7
chr17,41609777,41612767,ENST00000301653,9
chr17,41619441,41624575,ENST00000311208,13
chr17,41688884,41692668,ENST00000469257,2
chr17,41712330,41715969,ENST00000329402,4
chr17,41722639,41734643,ENST00000347901,9
chr17,41754608,41786711,ENST00000393931,8
chr17,41801952,41811949,ENST00000393928,6
chr17,41813003,41823213,ENST00000321562,9
chr17,41825056,41836232,ENST00000435506,7
chr17,41837824,41848384,ENST00000293303,5
chr17,41848517,41865423,ENST00000319121,4
chr17,41866917,41918951,ENST00000352035,7
chr17,41930616,41966503,ENST00000377540,6
chr17,41966794,41977740,ENST00000393892,8
chr17,41976434,42017439,ENST00000457167,9
chr17,42020089,42025641,ENST00000393885,9
chr17,42025575,42098473,ENST00000692273,1
chr17,42038231,42050601,ENST00000587304,3
chr17,42101410,42112714,ENST00000251642,8
chr17,42113110,42121367,ENST00000225916,10
chr17,42122803,42123352,ENST00000565659,2
chr17,42124978,42154989,ENST00000346213,9
chr17,42156890,42181142,ENST00000264661,4
chr17,42184059,42185452,ENST00000293330,1
chr17,42189086,42194494,ENST00000587427,6
chr17,42199176,42276391,ENST00000293328,8
chr17,42288497,42311943,ENST00000590949,6
chr17,42313323,42388442,ENST00000264657,10
chr17,42402448,42423256,ENST00000357037,6
chr17,42458877,42522579,ENST00000343619,9
chr17,42536240,42544449,ENST00000225927,7
chr17,42552922,42555214,ENST00000585807,6
chr17,42562147,42566277,ENST00000393818,3
chr17,42567099,42573203,ENST00000435881,7
chr17,42572309,42577729,ENST00000393795,8
chr17,42579514,42609374,ENST00000309428,10
chr17,42609682,42615238,ENST00000251413,8
chr17,42659283,42667006,ENST00000251412,8
chr17,42667913,42676994,ENST00000591022,6
chr17,42678888,42681843,ENST00000332438,4
chr17,42682530,42699993,ENST00000264638,9
chr17,42700274,42745040,ENST00000428826,7
chr17,42761226,42763041,ENST00000253796,10
chr17,42773448,42779599,ENST00000253794,7
chr17,42780609,42797066,ENST00000246914,10
chr17,42797624,42798704,ENST00000328434,8
chr17,42798860,42811587,ENST00000588408,6
chr17,42810133,42824282,ENST00000590099,6
chr17,42833396,42843760,ENST00000590720,6
chr17,42844579,42850707,ENST00000253799,8
chr17,42851198,42858124,ENST00000308423,7
chr17,42900798,42914438,ENST00000253801,7
chr17,42950525,42964454,ENST00000427569,7
chr17,42968102,42980080,ENST00000591916,7
chr17,42980564,42995142,ENST00000361677,6
chr17,42998418,43002959,ENST00000253788,12
chr17,43006783,43014456,ENST00000415816,7
chr17,43014606,43022385,ENST00000355653,8
chr17,43025230,43032041,ENST00000587250,4
chr17,43044294,43125364,ENST00000357654,9
chr17,43171213,43211688,ENST00000590996,6
chr17,43211874,43220041,ENST00000612339,4
chr17,43221419,43228623,ENST00000636331,2
chr17,43398992,43401137,ENST00000320033,5
chr17,43483974,43525670,ENST00000262415,8
chr17,43527845,43546340,ENST00000319349,10
chr17,43640388,43661922,ENST00000318579,9
chr17,43753737,43758791,ENST00000301691,3
chr17,43766124,43778977,ENST00000226004,8
chr17,43780434,43787620,ENST00000449302,8
chr17,43800810,43833146,ENST00000398389,9
chr17,43847175,43863639,ENST00000317310,5
chr17,43875359,43907536,ENST00000269095,9
chr17,43940803,43942476,ENST00000225992,8
chr17,43952732,43953940,ENST00000692052,1
chr17,44004621,44009068,ENST00000293404,8
chr17,44011187,44014963,ENST00000206380,8
chr17,44034327,44066671,ENST00000293406,8
chr17,44070734,44076344,ENST00000269097,9
chr17,44076752,44123641,ENST00000682912,1
chr17,44141929,44162476,ENST00000585683,6
chr17,44170703,44179084,ENST00000293414,6
chr17,44186971,44191929,ENST00000538716,7
chr17,44191804,44199884,ENST00000587097,6
chr17,44205039,44219675,ENST00000436088,6
chr17,44248389,44268135,ENST00000262418,12
chr17,44308600,44318670,ENST00000426726,8
chr17,44319627,44324823,ENST00000377095,10
chr17,44345301,44353106,ENST00000053867,8
chr17,44353214,44363853,ENST00000293443,12
chr17,44372180,44389649,ENST00000262407,6
chr17,44395280,44503406,ENST00000591680,6
chr17,44557483,44561262,ENST00000315323,5
chr17,44656467,44675801,ENST00000409122,7
chr17,44677439,44689776,ENST00000315286,13
chr17,44708664,44752264,ENST00000315005,8
chr17,44758987,44781846,ENST00000200557,11
chr17,44798447,44830287,ENST00000592524,6
chr17,44847882,44850476,ENST00000253410,3
chr17,44849947,44899445,ENST00000426333,7
chr17,44899728,44905390,ENST00000417826,3
chr17,44903158,44915500,ENST00000588735,3
chr17,44903432,44905390,ENST00000331733,5
chr17,44924710,44947773,ENST00000593135,6
chr17,44959692,44968303,ENST00000253407,4
chr17,45023343,45051632,ENST00000651974,1
chr17,45061316,45109016,ENST00000258960,7
chr17,45108958,45132515,ENST00000619929,5
chr17,45135686,45144176,ENST00000321854,13
chr17,45148474,45152099,ENST00000332499,4
chr17,45161874,45170035,ENST00000589230,6
chr17,45221884,45247318,ENST00000331495,8
chr17,45254392,45262094,ENST00000331780,5
chr17,45263118,45317020,ENST00000344686,8
chr17,45393907,45432870,ENST00000685559,1
chr17,45435899,45490721,ENST00000430334,8
chr17,45784319,45835828,ENST00000314537,10
chr17,45844880,45847067,ENST00000329196,7
chr17,45894553,46028334,ENST00000262410,10
chr17,45999249,45999694,ENST00000537309,1
chr17,46029915,46193429,ENST00000432791,7
chr17,46295130,46337794,ENST00000320254,5
chr17,46334901,46361766,ENST00000450673,4
chr17,46512467,46555646,ENST00000576629,6
chr17,46552755,46579691,ENST00000336125,6
chr17,46590668,46757464,ENST00000398238,8
chr17,46762505,46818692,ENST00000225512,6
chr17,46851582,46880560,ENST00000290015,7
chr17,46923159,46942020,ENST00000640051,2
chr17,46978155,46979253,ENST00000322329,5
chr17,47117702,47189295,ENST00000066544,8
chr17,47209347,47223679,ENST00000393450,5
chr17,47253826,47313743,ENST00000559488,7
chr17,47323954,47441312,ENST00000331493,7
chr17,47531107,47623276,ENST00000322157,9
chr17,47649918,47685505,ENST00000290158,9
chr17,47694160,47712052,ENST00000578982,6
chr17,47733235,47746122,ENST00000177694,2
chr17,47807371,47821794,ENST00000007414,8
chr17,47823271,47831541,ENST00000351111,7
chr17,47831669,47837719,ENST00000269025,9
chr17,47837691,47841273,ENST00000290216,14
chr17,47844907,47851163,ENST00000536300,2
chr17,47896235,47928957,ENST00000376741,5
chr17,47941570,47949308,ENST00000642017,2
chr17,47951966,47957883,ENST00000300557,3
chr17,47971112,47981781,ENST00000338399,9
chr17,48026166,48037797,ENST00000621465,5
chr17,48048358,48061545,ENST00000362042,8
chr17,48070058,48101478,ENST00000225603,9
chr17,48107765,48123601,ENST00000359238,7
chr17,48133441,48430214,ENST00000336915,11
chr17,48528525,48531011,ENST00000239174,7
chr17,48542654,48545109,ENST00000330070,6
chr17,48548869,48590241,ENST00000498678,6
chr17,48575506,48578350,ENST00000332503,6
chr17,48591256,48593779,ENST00000239151,6
chr17,48595750,48604986,ENST00000225648,4
chr17,48607231,48611017,ENST00000239165,9
chr17,48612345,48615292,ENST00000239144,5
chr17,48621155,48626358,ENST00000311177,7
chr17,48721718,48722518,ENST00000290294,5
chr17,48723184,48724758,ENST00000422730,4
chr17,48724762,48728750,ENST00000290295,8
chr17,48762233,48817229,ENST00000393382,8
chr17,48831034,48865245,ENST00000258947,8
chr17,48892786,48895871,ENST00000393366,7
chr17,48908406,48929056,ENST00000360943,10
chr17,48929315,48944842,ENST00000502492,6
chr17,48958553,48968596,ENST00000357424,2
chr17,48997384,49056145,ENST00000290341,8
chr17,49132768,49176840,ENST00000393354,7
chr17,49206236,49210574,ENST00000507680,6
chr17,49210706,49223225,ENST00000225941,6
chr17,49223365,49230787,ENST00000310544,9
chr17,49289205,49362250,ENST00000430262,3
chr17,49404051,49414882,ENST00000300408,8
chr17,49495292,49515008,ENST00000172229,8
chr17,49575870,49583827,ENST00000328741,6
chr17,49598883,49678097,ENST00000504102,6
chr17,49700942,49707964,ENST00000240333,12
chr17,49710331,49764131,ENST00000240364,7
chr17,49788680,49835026,ENST00000259021,9
chr17,49838299,49848069,ENST00000436235,6
chr17,49969189,49974959,ENST00000240306,5
chr17,49990004,49995224,ENST00000434704,2
chr17,50056109,50090481,ENST00000320031,13
chr17,50095350,50112152,ENST00000503176,6
chr17,50110039,50130160,ENST00000330175,9
chr17,50133736,50150677,ENST00000612501,2
chr17,50166004,50175928,ENST00000262018,8
chr17,50184100,50201631,ENST00000225964,10
chr17,50274465,50281485,ENST00000507382,2
chr17,50346125,50361185,ENST00000017003,7
chr17,50367866,50373184,ENST00000225969,9
chr17,50373228,50381483,ENST00000338165,9
chr17,50381237,50397523,ENST00000225972,8
chr17,50426217,50474837,ENST00000300441,9
chr17,50464495,50468880,ENST00000508540,6
chr17,50478859,50485974,ENST00000258955,7
chr17,50508438,50531501,ENST00000323776,11
chr17,50532734,50543750,ENST00000268933,8
chr17,50547173,50555852,ENST00000006658,11
chr17,50560714,50627474,ENST00000359106,10
chr17,50634880,50692253,ENST00000285238,13
chr17,50693197,50707914,ENST00000285243,7
chr17,50719602,50756219,ENST00000505658,6
chr17,50761029,50767518,ENST00000450727,6
chr17,50835585,50842353,ENST00000311378,5
chr17,50862222,50866354,ENST00000499247,3
chr17,50962173,51120868,ENST00000262013,12
chr17,51153558,51162168,ENST00000393196,8
chr17,51166410,51171744,ENST00000512737,6
chr17,51177424,51260049,ENST00000586178,6
chr17,51260545,51297933,ENST00000225298,12
chr17,51630319,52158714,ENST00000451037,7
chr17,53822926,53825193,ENST00000268919,6
chr17,54900851,54961956,ENST00000575882,6
chr17,54960421,54968654,ENST00000299335,8
chr17,54968764,55173632,ENST00000376352,6
chr17,55264959,55325187,ENST00000226067,10
chr17,55392621,55421835,ENST00000262065,8
chr17,55449855,55511452,ENST00000636752,2
chr17,55719626,55722864,ENST00000424486,3
chr17,55751050,55777374,ENST00000268896,10
chr17,56153474,56517016,ENST00000682825,1
chr17,56593698,56595611,ENST00000332822,6
chr17,56791912,56833920,ENST00000397861,7
chr17,56834150,56869567,ENST00000284061,8
chr17,56887908,56914049,ENST00000316881,9
chr17,56938198,56961050,ENST00000240316,5
chr17,56978130,57006768,ENST00000262288,8
chr17,57085245,57121344,ENST00000337714,8
chr17,57256522,57684689,ENST00000284073,7
chr17,57744494,57745299,ENST00000299415,3
chr17,57834780,57850044,ENST00000313608,13
chr17,57861242,57955412,ENST00000577830,6
chr17,57971551,57988254,ENST00000581208,2
chr17,58000918,58007246,ENST00000258962,5
chr17,58083418,58095542,ENST00000579991,3
chr17,58148383,58159585,ENST00000268912,6
chr17,58166981,58171116,ENST00000545221,2
chr17,58192725,58205174,ENST00000225371,6
chr17,58205440,58219255,ENST00000393119,7
chr17,58238583,58268518,ENST00000262290,9
chr17,58269854,58280935,ENST00000225275,4
chr17,58301230,58328795,ENST00000343736,9
chr17,58345177,58352201,ENST00000225504,8
chr17,58353675,58417534,ENST00000407977,7
chr17,58420166,58488408,ENST00000323777,8
chr17,58489536,58514638,ENST00000682306,1
chr17,58520255,58544328,ENST00000672673,2
chr17,58556677,58692045,ENST00000349033,10
chr17,58660423,58692045,ENST00000583666,3
chr17,58692601,58735611,ENST00000337432,9
chr17,58755853,58985179,ENST00000308249,4
chr17,58998201,59106880,ENST00000262294,12
chr17,59109856,59155186,ENST00000330137,12
chr17,59155745,59206709,ENST00000262293,9
chr17,59210034,59215230,ENST00000300917,10
chr17,59220510,59275970,ENST00000284116,9
chr17,59331654,59401729,ENST00000312655,9
chr17,59565609,59608345,ENST00000251241,9
chr17,59619894,59696956,ENST00000269122,8
chr17,59697307,59707430,ENST00000393038,3
chr17,59707653,59842255,ENST00000262291,9
chr17,59859478,59892943,ENST00000325752,8
chr17,59893120,59950574,ENST00000225577,9
chr17,59952239,59964740,ENST00000305783,13
chr17,60041007,60078921,ENST00000184956,11
chr17,60149972,60159546,ENST00000300900,9
chr17,60177326,60392133,ENST00000300896,9
chr17,60422488,60431426,ENST00000269127,5
chr17,60443157,60526242,ENST00000083182,8
chr17,60600192,60666280,ENST00000305921,8
chr17,60677850,61392831,ENST00000407086,8
chr17,61399842,61409466,ENST00000240328,4
chr17,61452421,61485110,ENST00000644296,1
chr17,61590420,61591219,ENST00000521764,3
chr17,61679138,61863528,ENST00000259008,7
chr17,61865366,61927982,ENST00000251334,7
chr17,61942604,62065278,ENST00000397786,7
chr17,62380552,62416480,ENST00000305286,8
chr17,62423896,62453385,ENST00000311506,10
chr17,62478824,62615481,ENST00000346027,10
chr17,62627669,62693597,ENST00000303375,10
chr17,62701313,62808314,ENST00000311269,10
chr17,62966234,63427703,ENST00000689528,1
chr17,63432303,63446306,ENST00000360793,8
chr17,63477060,63498373,ENST00000290866,10
chr17,63523357,63546727,ENST00000314672,10
chr17,63550476,63594266,ENST00000614556,5
chr17,63600894,63608365,ENST00000258975,7
chr17,63622416,63696305,ENST00000361733,8
chr17,63695887,63700125,ENST00000259006,8
chr17,63702831,63741799,ENST00000336174,12
chr17,63745254,63773597,ENST00000225726,10
chr17,63774169,63819317,ENST00000389924,7
chr17,63819432,63827663,ENST00000427159,7
chr17,63827430,63832019,ENST00000310144,11
chr17,63832080,63842685,ENST00000448276,7
chr17,63872015,63873677,ENST00000392886,7
chr17,63880214,63881944,ENST00000423893,7
chr17,63894917,63896574,ENST00000316193,13
chr17,63909607,63911258,ENST00000309894,6
chr17,63917202,63918839,ENST00000323322,10
chr17,63928739,63932331,ENST00000006750,8
chr17,63938553,63972918,ENST00000435607,3
chr17,63998350,64004305,ENST00000412177,6
chr17,64002594,64020633,ENST00000579788,6
chr17,64039141,64130144,ENST00000433197,4
chr17,64147226,64263260,ENST00000584379,6
chr17,64319414,64390860,ENST00000563924,6
chr17,64449114,64468643,ENST00000619286,5
chr17,64477784,64497054,ENST00000539111,7
chr17,64498253,64506289,ENST00000225792,10
chr17,64506976,64537946,ENST00000556440,7
chr17,64542281,64662307,ENST00000262435,14
chr17,64854129,64919478,ENST00000584306,6
chr17,65009288,65056740,ENST00000439174,7
chr17,65137369,65227703,ENST00000262406,10
chr17,65528562,65561648,ENST00000307078,10
